This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 7/7/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
659.58,-19.32,"23,284,450",681.7115,684.00,651.4002

9 JUL 21  (3)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,.85,9.15,15 / 20,-.08,.18,-.0002,,
,,.00,.85,9.15,20 / 25,-.19,.15,.00,,
,,.00,.85,9.15,25 / 30,-.10,.25,-.0002,,
,,.00,.80,9.10,30 / 35,-.17,.19,-.0001,,
,,.0002,.75,9.05,35 / 40,-.07,.28,-.0003,,
,,.0004,.75,9.05,40 / 45,-.14,.21,-.0002,,
,,.0004,.75,9.05,45 / 50,-.02,.31,-.0005,,
,,.0005,.70,9.00,50 / 55,-.02,.21,-.0003,,
,,.0005,.70,9.00,55 / 60,.05,.23,-.0005,,
,,.0023,15.15,23.45,60 / 80,.48,.65,-.0020,,
,,.0029,15.00,23.30,80 / 100,.48,.82,-.0024,,
,,.0033,14.90,23.15,100 / 120,.56,1.03,-.0029,,
,,.0039,14.80,23.00,120 / 140,.72,1.21,-.0036,,
,,.0022,5.25,13.45,140 / 150,.30,.85,-.0021,,
,,.0024,5.20,13.40,150 / 160,.30,.90,-.0022,,
,,.0055,14.30,22.50,160 / 180,1.15,1.80,-.0053,,
,,.0064,14.00,22.20,180 / 200,1.40,2.10,-.0061,,
,,.0013,-.50,7.70,200 / 204,.05,.75,-.0014,,
,,.0014,-.50,7.65,204 / 208,0,.70,-.0013,,
,,.0015,-.50,7.60,208 / 212,.05,.80,-.0014,,
,,.0015,-.50,7.60,212 / 216,.05,.80,-.0014,,
,,.0015,-.50,7.60,216 / 220,.05,.80,-.0015,,
,,.0015,-.55,7.60,220 / 224,.05,.85,-.0015,,
,,.0016,-.60,7.60,224 / 228,.05,.85,-.0015,,
,,.0016,-.60,7.60,228 / 232,.10,.80,-.0016,,
,,.0017,-.60,7.55,232 / 236,.15,.80,-.0016,,
,,.0016,-.55,7.55,236 / 240,.15,.95,-.0018,,
,,.0017,-.60,7.50,240 / 244,.05,.90,-.0016,,
,,.0018,-.60,7.50,244 / 248,.15,.90,-.0017,,
,,.0009,-2.35,5.75,248 / 250,-.10,.65,-.0009,,
,,.0009,-2.35,5.75,250 / 252,-.15,.65,-.0009,,
,,.0018,-.60,7.45,252 / 256,.20,.95,-.0019,,
,,.0019,-.60,7.40,256 / 260,.20,1.00,-.0019,,
,,.0019,-.65,7.40,260 / 264,.15,1.00,-.0019,,
,,.0019,-.65,7.40,264 / 268,.20,1.00,-.0019,,
,,.0020,-.65,7.35,268 / 272,.20,1.10,-.0020,,
,,.0021,-.70,7.30,272 / 276,.15,1.15,-.0020,,
,,.0020,-.65,7.35,276 / 280,.15,1.05,-.0020,,
,,.0021,-.70,7.30,280 / 284,.25,1.20,-.0022,,
,,.0022,-.75,7.25,284 / 288,.15,1.25,-.0022,,
,,.0022,-.70,7.25,288 / 292,.15,1.25,-.0022,,
,,.0022,-.70,7.20,292 / 296,.15,1.25,-.0022,,
,,.0023,-.75,7.20,296 / 300,.20,1.30,-.0023,,
,,.0023,-.75,7.20,300 / 304,.20,1.20,-.0022,,
,,.0024,-.80,7.15,304 / 308,.30,1.25,-.0023,,
,,.0024,-.80,7.15,308 / 312,.30,1.40,-.0025,,
,,.0024,-.80,7.10,312 / 316,.20,1.30,-.0023,,
,,.0024,-.80,7.10,316 / 320,.30,1.35,-.0024,,
,,.0024,-.80,7.10,320 / 324,.30,1.45,-.0025,,
,,.0025,-.85,7.05,324 / 328,.25,1.45,-.0025,,
,,.0026,-.85,7.00,328 / 332,.30,1.45,-.0025,,
,,.0026,-.85,7.00,332 / 336,.35,1.60,-.0027,,
,,.0026,-.90,7.00,336 / 340,.20,1.60,-.0026,,
,,.0027,-.90,6.95,340 / 344,.20,1.65,-.0026,,
,,.0027,-.90,6.90,344 / 348,.20,1.70,-.0027,,
,,.0027,-.85,6.90,348 / 352,.25,1.75,-.0028,,
,,.0027,-.85,6.85,352 / 356,.20,1.75,-.0027,,
,,.0028,-.95,6.80,356 / 360,.20,1.80,-.0028,,
,,.0028,-.95,6.85,360 / 364,.25,1.85,-.0029,,
,,.0027,-.60,6.80,364 / 368,.25,1.85,-.0029,,
,,.0030,-.95,6.40,368 / 372,.25,1.90,-.0029,,
,,.0029,-.95,6.75,372 / 376,.20,1.90,-.0029,,
,,.0029,-.95,6.70,376 / 380,.25,2.00,-.0030,,
,,.0030,-.95,6.65,380 / 384,.20,2.00,-.0030,,
,,.0030,-1.00,6.65,384 / 388,.25,2.05,-.0030,,
,,.0030,-1.00,6.65,388 / 392,.25,2.05,-.0030,,
,,.0030,-1.00,6.60,392 / 396,.25,1.95,-.0030,,
,,.0031,-1.05,6.55,396 / 400,.40,1.85,-.0030,,
,,.0077,3.10,10.65,400 / 410,2.40,4.05,-.0080,,
,,.0079,3.00,10.50,410 / 420,2.15,4.20,-.0080,,
,,.0081,2.90,10.35,420 / 430,2.25,4.25,-.0081,,
,,.0082,2.80,10.20,430 / 440,2.45,4.40,-.0083,,
,,.0083,2.70,10.05,440 / 450,2.55,4.55,-.0085,,
,,.0085,2.60,9.90,450 / 460,2.65,4.80,-.0086,,
,,.0086,2.55,9.80,460 / 470,2.60,4.95,-.0087,,
,,.0087,2.45,9.60,470 / 480,2.70,5.15,-.0088,,
,,.0088,2.35,9.40,480 / 490,2.75,5.30,-.0089,,
,,.0088,2.30,9.30,490 / 500,2.80,5.10,-.0090,,
,,.0089,2.20,9.15,500 / 510,3.25,5.65,-.0091,,
,,.0090,2.05,8.95,510 / 520,3.00,5.80,-.0092,,
,,.0090,2.00,8.90,520 / 530,3.05,5.90,-.0092,,
,,.0091,1.90,8.75,530 / 540,3.15,6.10,-.0093,,
,,.0091,1.80,8.55,540 / 550,3.25,6.25,-.0093,,
,,.0091,1.75,8.40,550 / 560,3.30,6.40,-.0094,,
,,.0092,1.65,8.25,560 / 570,3.35,6.60,-.0094,,
,,.0092,1.60,8.15,570 / 580,3.40,6.75,-.0094,,
,,.0091,1.50,7.35,580 / 590,3.50,6.95,-.0094,,
,,.0092,2.05,7.20,590 / 600,3.55,7.05,-.0094,,
,,.0092,2.00,7.05,600 / 610,3.65,7.15,-.0094,,
,,.0091,1.90,6.95,610 / 620,3.75,7.30,-.0094,,
,,.0091,1.80,6.85,620 / 630,3.80,7.50,-.0094,,
,,.0091,1.75,6.70,630 / 640,3.80,7.65,-.0094,,
,,.0090,1.60,6.55,640 / 650,3.90,7.80,-.0093,,
,,.0090,1.55,6.50,650 / 660,3.95,7.90,-.0093,,
,,.0090,1.50,6.30,660 / 670,4.00,8.05,-.0093,,
,,.0089,1.40,6.15,670 / 680,4.10,8.20,-.0092,,
,,.0091,1.40,6.65,680 / 690,4.15,8.05,-.0093,,
,,.0085,.75,5.95,690 / 700,4.45,8.45,-.0090,,
,,.0087,1.20,5.85,700 / 710,4.25,8.35,-.0091,,
,,.0086,1.15,5.75,710 / 720,4.55,8.45,-.0090,,
,,.0089,1.10,6.15,720 / 730,4.60,8.80,-.0087,,
,,.0084,.50,5.95,730 / 740,4.40,8.95,-.0088,,
,,.0084,.50,5.90,740 / 750,4.45,9.10,-.0087,,
,,.0083,.45,5.80,750 / 760,4.50,9.20,-.0086,,
,,.0082,.35,5.60,760 / 770,4.55,9.25,-.0086,,
,,.0081,.35,5.55,770 / 780,4.60,9.40,-.0084,,
,,.0080,.30,5.45,780 / 790,4.65,9.55,-.0083,,
,,.0080,.25,5.35,790 / 800,4.75,9.70,-.0081,,
,,.0076,.20,4.90,800 / 810,4.60,9.65,-.0083,,
,,.0080,.55,5.15,810 / 820,4.75,9.85,-.0081,,
,,.0076,.15,5.00,820 / 830,4.85,10.00,-.0079,,
,,.0075,.10,4.90,830 / 840,4.85,10.05,-.0078,,
,,.0069,.10,4.20,840 / 850,4.85,10.10,-.0078,,
,,.0076,.70,4.40,850 / 860,4.85,10.15,-.0078,,
,,.0072,.35,4.30,860 / 870,4.95,10.25,-.0076,,
,,.0071,.30,4.20,870 / 880,5.00,10.35,-.0075,,
,,.0071,.30,4.15,880 / 890,5.05,10.50,-.0073,,
,,.0072,.25,4.35,890 / 900,5.10,10.65,-.0071,,
,,.0068,-.10,4.30,900 / 910,5.00,10.55,-.0073,,
,,.0067,-.15,4.20,910 / 920,5.20,10.80,-.0069,,
,,.0066,-.15,4.15,920 / 930,5.10,10.80,-.0070,,
,,.0129,1.70,5.90,930 / 950,13.15,18.90,-.0137,,
,,.0156,2.50,6.55,950 / 975,17.45,23.30,-.0164,,
,,.0152,2.70,5.95,975 / 1000,17.70,23.65,-.0157,,
,,.0138,2.20,5.30,1000 / 1025,17.90,23.95,-.0152,,
,,.0134,1.85,5.40,1025 / 1050,18.25,24.45,-.0140,,
,,.0133,1.80,5.30,1050 / 1075,18.25,24.60,-.0139,,
,,.0124,1.50,4.90,1075 / 1100,18.35,24.35,-.0141,,
,,.0121,1.45,4.75,1100 / 1125,19.00,24.95,-.0124,,
,,.0114,1.20,4.50,1125 / 1150,18.90,24.90,-.0126,,
,,.0109,1.10,4.30,1150 / 1175,19.35,24.65,-.0124,,
,,.0102,.95,4.00,1175 / 1200,19.95,25.80,-.0097,,
,,.0101,.95,3.90,1200 / 1225,19.25,26.10,-.0103,,
,,.0094,.75,3.65,1225 / 1250,19.10,26.00,-.0107,,
,,.0090,.75,3.45,1250 / 1275,19.35,26.25,-.0099,,
,,.0088,.70,3.35,1275 / 1300,19.45,26.45,-.0094,,
,,.0081,.50,3.15,1300 / 1325,19.65,26.80,-.0084,,
,,.0082,.65,3.05,1325 / 1350,19.55,26.80,-.0086,,
,,.0073,.40,2.80,1350 / 1375,19.65,26.95,-.0080,,
,,.0071,.30,2.85,1375 / 1400,19.70,27.05,-.0078,,
,,.0068,.25,2.65,1400 / 1425,19.75,27.15,-.0075,,
,,.0065,.25,2.55,1425 / 1450,19.85,27.30,-.0071,,
,,.0063,.20,2.50,1450 / 1475,19.75,27.15,-.0076,,
,,.0059,.10,2.35,1475 / 1500,20.15,27.60,-.0059,,
,,.0058,.10,2.30,1500 / 1525,19.85,27.45,-.0068,,
,,.0055,.05,2.20,1525 / 1550,20.00,27.55,-.0063,,
,,.0053,.05,2.15,1550 / 1575,20.30,27.90,-.0049,,
,,.0049,-.05,2.05,1575 / 1600,19.95,27.65,-.0062,,
,,.0049,-.05,2.00,1600 / 1625,20.15,27.80,-.0054,,
,,.0045,-.10,1.90,1625 / 1650,20.25,27.90,-.0050,,
,,.0044,-.10,1.85,1650 / 1675,20.25,27.95,-.0049,,
,,.0041,-.15,1.75,1675 / 1700,20.30,28.05,-.0046,,
,,.0041,-.15,1.75,1700 / 1725,20.30,28.10,-.0044,,

20 JAN 23  (563)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,24.90,5 / 10,.03,.18,-.0002,,
,,.0002,-15.00,24.75,10 / 15,-.08,.22,-.0002,,
,,-.0002,-14.75,25.00,15 / 20,-.07,.17,-.0002,,
,,.00,-15.00,25.00,20 / 25,-.07,.25,-.0003,,
,,.0006,-15.00,24.50,25 / 30,-.15,.23,-.0002,,
,,-.0006,-14.50,24.90,30 / 35,-.05,.25,-.0003,,
,,.0007,-14.90,24.50,35 / 40,.02,.22,-.0004,,
,,.0008,-15.00,24.50,40 / 45,.02,.21,-.0004,,
,,.0001,-15.00,25.00,45 / 50,-.08,.25,-.0003,,
,,.0007,-15.00,24.50,50 / 55,-.10,.33,-.0004,,
,,.0007,-15.00,24.50,55 / 60,-.17,.49,-.0005,,
,,.0024,-.50,39.00,60 / 80,.39,1.00,-.0023,,
,,.0037,-.50,38.00,80 / 100,.74,1.30,-.0032,,
,,.0039,-.50,38.00,100 / 120,.30,1.50,-.0032,,
,,.0051,-1.00,37.50,120 / 140,.40,2.50,-.0045,,
,,.0028,-10.00,28.00,140 / 150,-.30,2.40,-.0030,,
,,.0029,-10.00,28.00,150 / 160,-3.95,6.50,-.0034,,
,,.0068,-1.50,36.50,160 / 180,-3.30,6.50,-.0054,,
,,.0071,-1.50,36.50,180 / 200,1.35,3.30,-.0069,,
,,.0040,-10.50,27.50,200 / 210,-3.05,5.50,-.0037,,
,,.0041,-10.50,27.50,210 / 220,-5.85,10.00,-.0051,,
,,.0045,-10.50,27.00,220 / 230,-6.95,9.95,-.0042,,
,,.0046,-10.50,27.00,230 / 240,-6.95,9.75,-.0042,,
,,.0056,-11.00,26.00,240 / 250,-4.25,6.20,-.0037,,
,,.0050,-10.00,26.00,250 / 260,-1.70,8.50,-.0070,,
,,.0056,-10.50,25.50,260 / 270,-7.00,9.50,-.0042,,
,,.0046,-9.50,26.50,270 / 280,-5.30,10.50,-.0060,,
,,.0062,-11.00,25.00,280 / 290,-6.50,9.30,-.0046,,
,,.0053,-10.00,26.00,290 / 300,-2.95,9.50,-.0068,,
,,.0054,-10.00,26.00,300 / 310,-1.80,7.45,-.0063,,
,,.0068,-11.50,24.50,310 / 320,-3.35,8.30,-.0060,,
,,.0028,-14.00,22.00,320 / 325,-4.85,7.35,-.0030,,
,,.0028,-14.00,22.00,325 / 330,-3.85,7.15,-.0034,,
,,.0028,-14.00,22.00,330 / 335,-3.70,6.85,-.0033,,
,,.0036,-15.00,21.00,335 / 340,-4.15,6.45,-.0030,,
,,.0029,-14.00,22.00,340 / 345,-6.40,6.60,-.0022,,
,,.0043,-16.00,20.00,345 / 350,-3.75,5.85,-.0030,,
,,.0023,-13.00,23.00,350 / 355,-.25,6.65,-.0047,,
,,.0036,-15.00,21.00,355 / 360,-3.70,6.60,-.0033,,
,,.0030,-14.00,22.00,360 / 365,-3.60,6.70,-.0034,,
,,.0036,-15.00,21.00,365 / 370,-3.55,6.75,-.0035,,
,,.0045,-16.50,19.55,370 / 375,-3.75,4.70,-.0028,,
,,.0031,-14.05,22.00,375 / 380,-3.15,7.25,-.0038,,
,,.0029,-13.50,22.50,380 / 385,-4.00,8.65,-.0039,,
,,.0034,-14.50,21.50,385 / 390,-3.95,7.00,-.0035,,
,,.0037,-15.00,21.00,390 / 395,-3.70,7.45,-.0037,,
,,.0035,-14.50,21.50,395 / 400,-4.00,6.20,-.0033,,
,,.0045,-17.00,19.05,400 / 405,-2.85,7.00,-.0038,,
,,.0036,-15.05,21.20,405 / 410,-4.30,7.35,-.0036,,
,,.0070,-11.20,25.00,410 / 420,-2.05,9.80,-.0075,,
,,.0075,-12.50,23.60,420 / 430,-1.90,9.05,-.0075,,
,,.0070,-10.10,26.00,430 / 440,-1.60,9.40,-.0077,,
,,.0076,-12.00,24.00,440 / 450,-3.40,6.35,-.0071,,
,,.0078,-13.00,23.00,450 / 460,1.50,11.40,-.0084,,
,,.0076,-11.50,24.50,460 / 470,-1.60,10.25,-.0079,,
,,.0078,-13.00,21.85,470 / 480,-1.90,10.60,-.0080,,
,,.0078,-11.35,21.85,480 / 490,-2.15,10.90,-.0080,,
,,.0078,-11.35,22.30,490 / 500,-2.15,7.65,-.0081,,
,,.0078,-11.80,22.00,500 / 510,0,11.15,-.0082,,
,,.0079,-11.00,22.30,510 / 520,-3.65,12.90,-.0082,,
,,.0079,-12.30,21.90,520 / 530,-3.70,12.70,-.0083,,
,,.0158,-7.10,26.40,530 / 550,.80,16.40,-.0169,,
,,.0235,-3.40,29.85,550 / 580,8.65,27.80,-.0241,,
,,.0164,-5.15,25.45,580 / 600,-.30,22.30,-.0165,,
,,.0080,-9.15,17.85,600 / 610,-5.40,16.80,-.0082,,
,,.0076,-10.35,17.60,610 / 620,-7.40,18.35,-.0083,,
,,.0081,-9.90,19.00,620 / 630,-6.75,18.85,-.0080,,
,,.0078,-10.50,18.50,630 / 640,-4.80,16.75,-.0081,,
,,.0075,-9.50,16.40,640 / 650,-1.50,13.20,-.0082,,
,,.0062,-9.40,13.10,650 / 660,-.70,14.00,-.0077,,
,,.0094,-7.10,18.95,660 / 670,-4.50,16.55,-.0081,,
,,.0081,-10.20,18.50,670 / 680,-4.10,16.60,-.0080,,
,,.0077,-10.20,17.50,680 / 690,-6.10,18.75,-.0080,,
,,.0102,-4.75,17.40,690 / 700,-8.65,22.50,-.0074,,
,,.0048,-10.45,11.50,700 / 710,-10.15,19.55,-.0096,,
,,.0069,-11.50,17.15,710 / 720,-6.60,20.00,-.0077,,
,,.0080,-10.55,18.25,720 / 730,-8.75,21.80,-.0079,,
,,.0135,-9.25,19.85,730 / 750,-2.85,30.50,-.0150,,
,,.0143,-7.40,19.50,750 / 770,.50,32.75,-.0117,,
,,.0220,-3.15,22.00,770 / 800,1.65,34.50,-.0260,,
,,.0153,-7.30,16.15,800 / 830,9.00,38.75,-.0185,,
,,.0181,-3.30,20.50,830 / 850,2.25,30.40,-.0115,,
,,.0095,-9.00,14.30,850 / 870,-2.50,27.70,-.0173,,
,,.0074,-7.15,13.30,870 / 880,-4.85,22.55,-.0046,,
,,.0118,-3.80,12.15,880 / 900,-1.75,27.80,-.0170,,
,,.0126,-5.00,14.35,900 / 920,-1.30,32.55,-.0128,,
,,.0139,-6.00,16.80,920 / 940,-1.20,32.65,-.0126,,
,,.0058,-6.45,10.45,940 / 950,-9.00,27.35,-.0039,,
,,.0058,-6.50,10.55,950 / 960,-11.35,25.05,-.0083,,
,,.0077,-5.80,10.70,960 / 975,-4.70,29.10,-.0088,,
,,.0023,-7.00,8.40,975 / 980,-12.75,20.75,-.0031,,
,,.0097,-2.55,8.55,980 / 1000,-.65,33.05,-.0118,,
,,.0125,-2.05,10.05,1000 / 1025,3.95,37.60,-.0137,,
,,.0158,-1.80,13.00,1025 / 1050,3.80,40.00,-.0113,,
,,.0112,-2.50,9.20,1050 / 1075,1.50,38.25,-.0158,,
,,.0112,-1.85,8.60,1075 / 1100,4.25,38.50,-.0125,,
,,.0131,-1.55,9.95,1100 / 1125,4.50,38.45,-.0122,,
,,.0073,-6.00,9.45,1125 / 1150,4.55,38.50,-.0121,,
,,.0140,-3.15,12.30,1150 / 1175,5.00,39.00,-.0110,,
,,.0080,-3.55,7.65,1175 / 1200,4.50,39.00,-.0116,,
,,.0119,-1.85,9.15,1200 / 1225,5.00,39.50,-.0103,,
,,.0086,-3.65,8.30,1225 / 1250,5.00,40.00,-.0096,,
,,.0099,-3.05,8.75,1250 / 1275,4.50,39.55,-.0110,,
,,.0044,-6.10,7.60,1275 / 1300,5.45,40.50,-.0083,,
,,.0131,-3.00,11.10,1300 / 1325,5.00,41.00,-.0082,,
,,.0074,-4.20,8.00,1325 / 1350,4.50,40.50,-.0097,,
,,.0069,-3.60,7.10,1350 / 1375,5.00,41.00,-.0082,,
,,.0096,-3.05,8.45,1375 / 1400,4.50,41.00,-.0090,,
,,.0071,-4.55,8.15,1400 / 1425,5.00,41.50,-.0074,,
,,.0069,-4.40,7.90,1425 / 1450,5.50,41.50,-.0066,,
,,.0060,-4.40,7.30,1450 / 1475,5.00,41.00,-.0082,,
,,.0065,-3.95,7.20,1475 / 1500,5.50,41.50,-.0066,,
,,.0073,-3.90,7.70,1500 / 1525,5.50,41.50,-.0065,,
,,.0059,-4.55,7.40,1525 / 1550,5.50,41.50,-.0066,,
,,.0057,-4.45,7.25,1550 / 1575,5.50,40.80,-.0078,,
,,.0057,-4.45,7.20,1575 / 1600,6.20,41.50,-.0053,,
,,.0049,-4.55,6.85,1600 / 1625,6.00,42.00,-.0048,,
,,.0044,-4.35,6.30,1625 / 1650,5.00,41.00,-.0085,,
,,.0056,-3.85,6.60,1650 / 1675,5.50,42.00,-.0058,,
,,.0030,-4.20,5.35,1675 / 1700,6.00,42.50,-.0038,,
,,.0075,-3.15,7.00,1700 / 1725,6.00,42.00,-.0048,,

17 MAR 23  (619)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-15.00,24.50,5 / 10,-.05,.16,-.0002,,
,,.00,-15.00,25.00,10 / 15,-.08,4.70,-.0021,,
,,.00,-15.00,25.00,15 / 20,-4.64,9.38,-.0014,,
,,.00,-15.00,25.00,20 / 25,-9.10,.34,.0027,,
,,.00,-15.00,25.00,25 / 30,0,.22,-.0003,,
,,.0006,-15.00,24.50,30 / 35,-.09,.20,-.0002,,
,,.0007,-15.00,24.50,35 / 40,-.65,.28,.0003,,
,,.0001,-15.00,25.00,40 / 45,-.01,.87,-.0010,,
,,.0013,-15.50,24.50,45 / 50,.13,.27,-.0006,,
,,.0001,-15.00,25.00,50 / 55,-1.02,.19,.0008,,
,,.0076,22.50,62.00,55 / 100,1.66,4.95,-.0087,,
,,.0124,26.00,65.00,100 / 150,1.00,6.80,-.0114,,
,,.0172,24.00,63.00,150 / 200,1.30,8.10,-.0147,,
,,.0223,21.50,60.50,200 / 250,2.90,15.00,-.0228,,
,,.0272,18.50,57.50,250 / 300,-.50,16.50,-.0238,,
,,.0315,15.50,53.00,300 / 350,12.25,24.50,-.0352,,
,,.0310,22.00,56.50,350 / 400,12.40,22.75,-.0345,,
,,.0385,5.50,40.00,400 / 450,11.50,25.60,-.0364,,
,,.0375,13.00,48.00,450 / 500,15.55,27.50,-.0384,,
,,.0362,0,35.00,500 / 550,16.50,35.25,-.0391,,
,,.0237,-1.50,35.00,550 / 580,1.70,31.00,-.0235,,
,,.0150,-10.00,27.00,580 / 600,-3.50,25.50,-.0158,,
,,.0361,2.50,35.00,600 / 650,15.50,45.00,-.0383,,
,,.0366,4.00,33.50,650 / 700,14.00,39.50,-.0423,,
,,.0209,-5.50,25.00,700 / 730,10.00,39.50,-.0176,,
,,.0137,-9.00,21.50,730 / 750,-5.50,33.00,-.0143,,
,,.0326,-1.50,29.50,750 / 800,16.00,55.00,-.0346,,
,,.0315,-2.50,28.50,800 / 850,17.00,55.50,-.0340,,
,,.0178,-8.50,22.50,850 / 880,3.50,42.50,-.0187,,
,,.0159,-7.50,22.00,880 / 900,-4.50,34.50,-.0130,,
,,.0301,-1.00,24.00,900 / 950,20.00,58.00,-.0304,,
,,.0224,-1.00,15.00,950 / 1000,21.50,60.00,-.0275,,
,,.0190,-4.00,14.95,1000 / 1050,21.50,60.00,-.0276,,
,,.0251,-2.95,20.50,1050 / 1100,23.50,62.00,-.0235,,
,,.0216,-2.50,16.50,1100 / 1150,23.00,61.50,-.0246,,
,,.0205,-3.00,16.00,1150 / 1200,24.50,62.50,-.0219,,
,,.0183,-3.95,15.00,1200 / 1250,25.00,63.00,-.0208,,
,,.0175,-4.50,14.95,1250 / 1300,25.50,63.50,-.0196,,
,,.0085,-7.50,12.50,1300 / 1325,3.50,41.50,-.0092,,
,,.0085,-7.50,12.50,1325 / 1350,3.50,42.50,-.0078,,
,,.0072,-8.00,12.00,1350 / 1375,3.00,42.00,-.0092,,
,,.0072,-8.00,12.00,1375 / 1400,4.00,41.50,-.0085,,
,,.0079,-7.50,12.00,1400 / 1425,4.00,41.50,-.0085,,
,,.0065,-8.00,11.50,1425 / 1450,4.00,42.00,-.0078,,
,,.0072,-8.00,12.00,1450 / 1475,4.50,42.00,-.0070,,
,,.0065,-8.00,11.50,1475 / 1500,4.50,41.50,-.0078,,
,,.0058,-8.00,11.00,1500 / 1525,5.00,42.00,-.0062,,
,,.0064,-8.00,11.50,1525 / 1550,4.50,42.00,-.0071,,
,,.0057,-8.50,11.50,1550 / 1575,4.50,42.00,-.0071,,
,,.0057,-8.50,11.50,1575 / 1600,5.00,42.00,-.0062,,
,,.0050,-8.50,11.00,1600 / 1625,5.00,42.00,-.0063,,
,,.0048,-8.00,10.40,1625 / 1650,5.00,42.00,-.0063,,
,,-.0008,-8.90,7.50,1650 / 1675,5.50,42.50,-.0046,,
,,.0056,-6.00,9.00,1675 / 1700,5.00,42.00,-.0063,,
,,.0110,-5.00,11.50,1700 / 1725,5.50,42.00,-.0055,,

16 JUN 23  (710)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-14.90,25.00,5 / 10,-.05,.23,-.0002,,
,,.00,-15.00,24.90,10 / 15,-.14,4.40,-.0019,,
,,.00,-15.00,24.90,15 / 20,-4.30,.35,.0015,,
,,.0011,-15.40,24.50,20 / 25,-.25,1.12,-.0008,,
,,.0001,-15.00,25.00,25 / 30,-.87,.45,.0002,,
,,.0010,-15.50,24.50,30 / 35,-.68,.38,.0002,,
,,.0002,-15.00,25.00,35 / 40,-.78,.98,-.0003,,
,,.0010,-15.50,24.50,40 / 45,-.95,1.03,-.0002,,
,,.0002,-15.00,25.00,45 / 50,-.04,1.20,-.0013,,
,,.0011,-15.50,24.50,50 / 55,-1.24,.41,.0007,,
,,.0078,22.00,62.00,55 / 100,1.32,4.19,-.0077,,
,,.0136,24.50,64.50,100 / 150,.80,9.83,-.0137,,
,,.0183,22.50,62.00,150 / 200,2.75,11.10,-.0176,,
,,.0229,20.00,59.00,200 / 250,6.80,12.00,-.0225,,
,,.0290,16.50,50.00,250 / 300,7.25,16.10,-.0265,,
,,.0284,21.60,51.50,300 / 350,10.05,22.30,-.0314,,
,,.0323,15.45,47.05,350 / 400,11.20,23.95,-.0333,,
,,.0340,12.55,44.00,400 / 450,18.80,25.40,-.0356,,
,,.0349,10.20,41.70,450 / 500,22.00,25.20,-.0363,,
,,.0359,12.10,38.90,500 / 550,17.90,27.50,-.0379,,
,,.0201,-2.75,23.95,550 / 580,8.50,29.70,-.0213,,
,,.0139,-2.95,19.50,580 / 600,2.40,20.50,-.0147,,
,,.0329,9.30,25.70,600 / 650,21.60,38.00,-.0366,,
,,.0331,7.20,27.90,650 / 700,19.60,47.25,-.0343,,
,,.0200,-1.65,22.35,700 / 730,4.05,36.60,-.0204,,
,,.0141,-2.15,17.25,730 / 750,-2.40,30.10,-.0133,,
,,.0252,.90,17.90,750 / 800,19.50,51.85,-.0323,,
,,.0307,3.20,25.50,800 / 850,21.15,49.50,-.0332,,
,,.0163,-5.00,18.75,850 / 880,10.65,38.85,-.0151,,
,,.0118,-6.65,17.15,880 / 900,.75,32.85,-.0095,,
,,.0250,-2.50,22.20,900 / 950,22.95,53.95,-.0290,,
,,.0230,-4.00,21.30,950 / 1000,21.65,49.55,-.0347,,
,,.0249,-2.45,21.95,1000 / 1050,28.50,60.00,-.0195,,
,,.0208,-2.50,17.30,1050 / 1100,23.50,61.00,-.0230,,
,,.0206,-.50,15.10,1100 / 1150,23.50,61.00,-.0231,,
,,.0193,-1.15,14.40,1150 / 1200,25.00,62.00,-.0204,,
,,.0188,-1.65,14.45,1200 / 1250,25.00,61.50,-.0211,,
,,.0173,-2.15,13.45,1250 / 1300,26.00,62.00,-.0195,,
,,.0164,-2.20,12.75,1300 / 1350,27.00,63.50,-.0165,,
,,.0099,-3.90,8.85,1350 / 1400,27.00,63.50,-.0165,,
