This document was exported from the paperMoney® platform which provides a simulated trading environment. All data contained herein is for educational and entertainment purposes only. TD Ameritrade its subsidiaries and/or affiliates are not responsible for the accuracy of any of these exported data.

thinkBack: Stock quote and option quote for TSLA using Vertical template on 6/8/21 00:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
605.13,+6.08,"22,543,682",591.825,610.00,582.88

11 JUN 21  (4)  100 (Weeklys)
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.0110,4.25,9.45,430 / 440,1.10,5.15,-.0113,,
,,.0110,4.85,9.25,440 / 450,1.20,5.45,-.0116,,
,,.0113,3.90,9.85,450 / 460,1.25,5.70,-.0118,,
,,.0124,2.15,9.00,460 / 470,1.50,5.90,-.0121,,
,,.0120,3.50,8.90,470 / 480,1.65,6.00,-.0123,,
,,.0122,3.30,8.75,480 / 490,1.45,6.20,-.0124,,
,,.0124,3.10,8.60,490 / 500,2.00,6.70,-.0127,,
,,.0125,2.95,8.50,500 / 510,1.60,6.45,-.0127,,
,,.0126,2.75,8.35,510 / 520,1.65,7.15,-.0129,,
,,.0127,2.60,8.85,520 / 530,1.75,7.40,-.0130,,
,,.0128,1.80,8.70,530 / 540,1.90,7.65,-.0131,,
,,.0129,1.65,8.55,540 / 550,2.75,7.40,-.0131,,
,,.0129,1.50,8.40,550 / 560,2.35,6.80,-.0133,,
,,.0129,1.35,8.25,560 / 570,2.50,7.90,-.0132,,
,,.0129,1.20,8.10,570 / 580,2.55,8.05,-.0132,,
,,.0129,1.05,7.95,580 / 590,2.60,8.30,-.0132,,
,,.0128,.95,7.75,590 / 600,2.70,8.50,-.0132,,
,,.0128,.90,7.60,600 / 610,3.45,9.10,-.0127,,
,,.0127,.75,7.45,610 / 620,2.45,8.15,-.0136,,
,,.0127,.65,7.35,620 / 630,3.00,9.00,-.0130,,
,,.0126,.50,7.20,630 / 640,3.05,8.90,-.0131,,
,,.0125,.40,7.05,640 / 650,3.40,9.35,-.0126,,
,,.0123,.30,6.85,650 / 660,3.20,9.35,-.0128,,
,,.0122,.25,6.75,660 / 670,3.50,10.30,-.0119,,
,,.0121,.15,6.60,670 / 680,2.75,9.75,-.0130,,
,,.0119,.05,6.45,680 / 690,3.50,9.95,-.0123,,
,,.0118,0,6.30,690 / 700,3.55,10.10,-.0121,,
,,.0116,-.05,6.15,700 / 710,3.65,10.25,-.0119,,
,,.0114,-.15,6.00,710 / 720,4.00,11.00,-.0109,,
,,.0113,-.20,5.90,720 / 730,3.15,10.20,-.0126,,
,,.0110,-.35,5.75,730 / 740,3.90,10.60,-.0114,,
,,.0109,-.40,5.65,740 / 750,3.95,10.70,-.0113,,
,,.0107,-.45,5.50,750 / 760,4.05,10.80,-.0111,,
,,.0106,-.45,5.40,760 / 770,4.15,10.90,-.0109,,
,,.0102,-.55,5.20,770 / 780,4.20,10.95,-.0108,,
,,.0102,-.55,5.15,780 / 790,4.35,11.15,-.0103,,
,,.0095,-.65,4.80,790 / 800,4.35,11.20,-.0103,,
,,.0099,-.50,4.85,800 / 810,4.50,11.30,-.0099,,
,,.0095,-.65,4.75,810 / 820,4.55,11.35,-.0098,,
,,.0092,-.70,4.60,820 / 830,4.60,11.45,-.0096,,
,,.0090,-.75,4.50,830 / 840,4.65,11.55,-.0094,,
,,.0087,-.80,4.35,840 / 850,4.75,11.55,-.0092,,
,,.0086,-.80,4.30,850 / 860,4.85,11.70,-.0089,,
,,.0083,-.85,4.15,860 / 870,6.05,12.55,-.0053,,
,,.0082,-.80,4.05,870 / 880,5.35,11.40,-.0084,,
,,.0080,-.85,3.95,880 / 890,5.15,11.50,-.0086,,
,,.0077,-.90,3.85,890 / 900,4.25,11.70,-.0100,,
,,.0075,-.95,3.75,900 / 910,4.40,12.70,-.0079,,
,,.0074,-.95,3.70,910 / 920,4.50,12.75,-.0076,,
,,.0072,-.95,3.60,920 / 930,4.55,12.80,-.0074,,
,,.0136,.25,4.65,930 / 950,13.35,21.65,-.0143,,
,,.0161,.70,4.95,950 / 975,18.00,26.35,-.0166,,
,,.0137,.50,4.05,975 / 1000,19.05,26.70,-.0136,,
,,.0147,.90,4.15,1000 / 1025,18.45,26.10,-.0162,,
,,.0131,.35,3.95,1025 / 1050,18.70,27.00,-.0136,,
,,.0116,.10,3.60,1050 / 1075,19.00,27.20,-.0123,,
,,.0111,.05,3.45,1075 / 1100,19.10,27.40,-.0116,,
,,.0101,-.10,3.20,1100 / 1125,19.30,27.70,-.0103,,
,,.0093,-.15,2.95,1125 / 1150,19.40,27.65,-.0102,,
,,.0086,-.20,2.75,1150 / 1175,19.65,27.95,-.0087,,
,,.0091,.15,2.60,1175 / 1200,19.55,28.10,-.0085,,
,,.0064,-.30,2.05,1200 / 1225,19.65,28.20,-.0078,,
,,.0070,-.35,2.35,1225 / 1250,19.75,28.25,-.0074,,
,,.0061,-.40,2.10,1250 / 1275,19.85,28.35,-.0068,,
,,.0062,-.30,2.05,1275 / 1300,19.95,28.20,-.0069,,
,,.0054,-.40,1.85,1300 / 1325,20.25,28.65,-.0046,,
,,.0053,-.35,1.80,1325 / 1350,19.90,28.25,-.0069,,
,,.0048,-.45,1.75,1350 / 1375,20.40,28.30,-.0052,,
,,.0045,-.50,1.70,1375 / 1400,20.45,28.35,-.0048,,
,,.0042,-.50,1.60,1400 / 1425,20.50,28.40,-.0045,,
,,.0037,-.50,1.45,1425 / 1450,20.55,28.90,-.0026,,
,,.0037,-.45,1.40,1450 / 1475,20.15,28.90,-.0039,,
,,.0035,-.45,1.35,1475 / 1500,20.25,28.50,-.0050,,
,,.0031,-.50,1.30,1500 / 1525,20.70,28.95,-.0018,,
,,.0030,-.50,1.25,1525 / 1550,20.25,28.95,-.0034,,
,,.0028,-.50,1.20,1550 / 1575,20.35,29.00,-.0028,,
,,.0026,-.50,1.15,1575 / 1600,20.35,29.00,-.0028,,
,,.0024,-.50,1.10,1600 / 1625,20.30,29.00,-.0030,,
,,.0022,-.50,1.05,1625 / 1650,20.45,29.15,-.0019,,
,,.0021,-.50,1.00,1650 / 1675,20.40,29.05,-.0024,,
,,.0022,-.45,1.00,1675 / 1700,20.45,29.10,-.0021,,
,,.0018,-.50,.95,1700 / 1725,20.45,29.10,-.0021,,

17 JUN 22  (375)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,.00,-3.25,5.25,1 / 2,-.02,.01,.00,,
,,.00,-3.25,5.25,2 / 3,0,.05,-.0001,,
,,.0001,-3.25,5.10,3 / 4,-.04,.05,.00,,
,,.00,-3.10,5.10,4 / 5,-.06,.05,.00,,
,,-.0002,-3.10,5.25,5 / 6,-.06,.06,.00,,
,,.00,-3.25,5.25,6 / 7,-.06,.07,.00,,
,,.0001,-3.25,5.20,7 / 8,-.04,.08,-.0001,,
,,.0002,-3.20,5.05,8 / 9,-.08,.06,.00,,
,,.0001,-3.10,5.05,9 / 10,-.07,.06,.00,,
,,-.0002,-3.10,5.25,10 / 11,-.04,.20,-.0002,,
,,.00,-3.25,5.25,11 / 12,-.21,.21,.00,,
,,.00,-3.25,5.25,12 / 13,-.23,.23,.00,,
,,.0002,-3.25,5.10,13 / 14,-.19,.24,-.0001,,
,,.00,-3.10,5.10,14 / 15,-.24,.20,.00,,
,,-.0002,-3.10,5.25,15 / 16,-.25,.25,.00,,
,,.00,-3.25,5.25,16 / 17,-.25,.25,.00,,
,,.00,-3.25,5.25,17 / 18,-.20,.13,.0001,,
,,.00,-3.25,5.25,18 / 19,-.13,.20,-.0001,,
,,.00,-3.25,5.25,19 / 20,-.17,.26,-.0001,,
,,.00,-3.25,5.25,20 / 21,-.26,.19,.0001,,
,,.00,-3.25,5.25,21 / 22,-.27,.27,.00,,
,,.00,-3.25,5.25,22 / 23,-.27,.27,.00,,
,,.00,-3.25,5.25,23 / 24,-.22,.27,-.0001,,
,,-.0001,-2.20,6.25,24 / 26,-.27,.23,.00,,
,,.00,-2.20,6.20,26 / 28,-.18,.28,-.0002,,
,,-.0001,-2.20,6.25,28 / 30,-.10,.19,-.0002,,
,,.00,-2.25,6.25,30 / 32,-.19,.12,.0001,,
,,.00,-2.25,6.25,32 / 34,-.26,.21,.0001,,
,,.00,-2.25,6.25,34 / 36,-.26,.28,-.0001,,
,,.00,-2.25,6.25,36 / 38,-.27,.28,.00,,
,,.0005,-2.25,6.05,38 / 40,-.13,.30,-.0003,,
,,-.0002,-2.10,6.20,40 / 42,-.29,.16,.0002,,
,,.00,-2.25,6.25,42 / 44,-.12,.32,-.0003,,
,,.0001,-2.25,6.20,44 / 46,-.04,.16,-.0002,,
,,.0001,-2.25,6.20,46 / 48,-.29,.08,.0003,,
,,.0004,-2.25,6.05,48 / 50,-.22,.34,-.0002,,
,,-.0002,-2.10,6.20,50 / 52,-.30,.27,.00,,
,,.0001,-2.25,6.20,52 / 54,-.29,.35,-.0001,,
,,.0004,-2.25,6.05,54 / 56,-.29,.35,-.0001,,
,,-.0001,-2.15,6.20,56 / 58,-.29,.34,-.0001,,
,,.0001,-2.25,6.20,58 / 60,-.10,.34,-.0004,,
,,.0002,-2.25,6.15,60 / 62,-.07,.17,-.0002,,
,,.0001,-2.25,6.20,62 / 64,-.29,.14,.0002,,
,,.0002,-2.30,6.20,64 / 66,-.29,.35,-.0001,,
,,.0002,-2.30,6.20,66 / 68,-.18,.36,-.0003,,
,,.0001,-2.25,6.20,68 / 70,-.28,.26,.00,,
,,.0002,-2.25,6.15,70 / 72,-.15,.35,-.0004,,
,,.0002,-2.25,6.15,72 / 74,-.28,.22,.00,,
,,.0002,-2.25,6.15,74 / 76,-.28,.36,-.0002,,
,,.0002,-2.25,6.15,76 / 78,-.28,.37,-.0002,,
,,.0002,-2.25,6.15,78 / 80,-.28,.37,-.0002,,
,,.0002,-2.25,6.15,80 / 82,-.28,.36,-.0002,,
,,.0003,-2.30,6.15,82 / 84,-.27,.37,-.0002,,
,,.0002,-2.30,6.20,84 / 86,-.27,.37,-.0002,,
,,.0002,-2.30,6.20,86 / 88,-.28,.37,-.0002,,
,,.0008,-2.30,5.85,88 / 90,-.28,.38,-.0002,,
,,-.0002,-1.95,6.15,90 / 92,-.28,.38,-.0002,,
,,.0003,-2.30,6.15,92 / 94,-.27,.38,-.0002,,
,,.0002,-2.30,6.20,94 / 96,-.29,.37,-.0002,,
,,.0002,-2.30,6.20,96 / 98,-.29,.40,-.0002,,
,,.0008,-2.30,5.85,98 / 100,-.11,.41,-.0006,,
,,.0004,-2.00,5.80,100 / 102,-.06,.22,-.0003,,
,,-.0003,-1.95,6.20,102 / 104,-.29,.17,.0001,,
,,.0004,-2.35,6.15,104 / 106,-.29,.41,-.0003,,
,,.0002,-2.30,6.20,106 / 108,-.29,.42,-.0003,,
,,.0004,-2.35,6.15,108 / 110,-.30,.42,-.0003,,
,,.0002,-2.30,6.20,110 / 112,-.30,.42,-.0003,,
,,.0009,-2.35,5.85,112 / 114,-.29,.43,-.0003,,
,,-.0002,-2.00,6.20,114 / 116,-.30,.43,-.0003,,
,,.0004,-2.35,6.15,116 / 118,-.30,.44,-.0003,,
,,.0003,-2.30,6.20,118 / 120,-.30,.44,-.0003,,
,,.0004,-2.35,6.15,120 / 122,-.30,.44,-.0003,,
,,.0004,-2.35,6.15,122 / 124,-.30,.44,-.0003,,
,,.0003,-2.30,6.20,124 / 126,-.30,.45,-.0003,,
,,.0004,-2.35,6.15,126 / 128,-.31,.45,-.0003,,
,,.0004,-2.35,6.15,128 / 130,-.30,.46,-.0004,,
,,.0004,-2.35,6.15,130 / 132,-.30,.46,-.0004,,
,,.0004,-2.35,6.20,132 / 134,-.30,.46,-.0004,,
,,.0004,-2.40,6.20,134 / 136,-.30,.46,-.0004,,
,,.0004,-2.35,6.20,136 / 138,-.30,.46,-.0004,,
,,.0004,-2.35,6.15,138 / 140,-.30,.47,-.0004,,
,,.0004,-2.35,6.15,140 / 142,-.30,.42,-.0003,,
,,.0004,-2.35,6.15,142 / 144,-.24,.51,-.0006,,
,,.0005,-2.40,6.15,144 / 146,-.33,.52,-.0004,,
,,.0004,-2.40,6.20,146 / 148,-.34,.48,-.0004,,
,,.0009,-2.40,5.85,148 / 150,-.30,.54,-.0005,,
,,.00,-2.05,6.15,150 / 152,-.35,.50,-.0004,,
,,.0009,-2.35,5.85,152 / 154,-.35,.50,-.0004,,
,,.00,-2.05,6.15,154 / 156,-.35,.55,-.0005,,
,,.0005,-2.40,6.15,156 / 158,-.35,.55,-.0005,,
,,.0005,-2.40,6.15,158 / 160,-.30,.60,-.0006,,
,,.0005,-2.40,6.15,160 / 162,-.35,.50,-.0004,,
,,.0005,-2.40,6.20,162 / 164,-.30,.55,-.0005,,
,,.0005,-2.40,6.15,164 / 166,-.35,.55,-.0005,,
,,.0005,-2.40,6.15,166 / 168,-.35,.60,-.0006,,
,,.0006,-2.45,6.15,168 / 170,-.35,.60,-.0006,,
,,.0006,-2.40,6.15,170 / 172,-.35,.60,-.0006,,
,,.0006,-2.40,6.15,172 / 174,-.40,.60,-.0005,,
,,.0006,-2.45,6.15,174 / 176,-.35,.65,-.0006,,
,,.0006,-2.40,6.15,176 / 178,-.40,.60,-.0005,,
,,.0006,-2.40,6.15,178 / 180,-.35,.65,-.0006,,
,,.0006,-2.45,6.15,180 / 182,-.40,.60,-.0005,,
,,.0006,-2.45,6.15,182 / 184,-.35,.65,-.0006,,
,,.0006,-2.45,6.15,184 / 186,-.35,.65,-.0007,,
,,.0006,-2.45,6.15,186 / 188,-.40,.65,-.0006,,
,,.0007,-2.45,6.15,188 / 190,-.40,.70,-.0007,,
,,.0007,-2.50,6.15,190 / 192,-.40,.70,-.0007,,
,,.0009,-2.50,6.00,192 / 194,-.40,.70,-.0007,,
,,.0005,-2.30,6.15,194 / 196,-.40,.70,-.0007,,
,,.0007,-2.45,6.15,196 / 198,-.40,.70,-.0007,,
,,.0004,-3.40,5.20,198 / 199,-.45,.60,-.0003,,
,,.0004,-3.40,5.20,199 / 200,-.30,.60,-.0005,,
,,.0003,-3.40,5.25,200 / 201,-.45,.50,-.0002,,
,,.0003,-3.40,5.25,201 / 202,-.50,.60,-.0003,,
,,.0004,-3.40,5.20,202 / 203,-.45,.65,-.0004,,
,,.0003,-3.40,5.25,203 / 204,-.45,.65,-.0004,,
,,.0016,-.70,7.95,204 / 208,-.25,.85,-.0014,,
,,.0009,-2.50,6.00,208 / 210,-.35,.75,-.0008,,
,,.0006,-2.35,6.15,210 / 212,-.40,.70,-.0007,,
,,.0016,-.70,7.90,212 / 216,-.20,.95,-.0016,,
,,.0017,-.70,7.90,216 / 220,-.25,.95,-.0016,,
,,.0017,-.70,7.90,220 / 224,-.20,1.00,-.0017,,
,,.0009,-2.55,6.10,224 / 226,-.40,.80,-.0009,,
,,.0008,-2.55,6.15,226 / 228,-.40,.80,-.0009,,
,,.0009,-2.55,6.10,228 / 230,-.40,.85,-.0009,,
,,.0009,-2.55,6.10,230 / 232,-.45,.85,-.0009,,
,,.0009,-2.55,6.15,232 / 234,-.45,.85,-.0009,,
,,.0010,-2.60,6.10,234 / 236,-.45,.90,-.0009,,
,,.0010,-2.60,6.10,236 / 238,-.45,.90,-.0009,,
,,.0009,-2.55,6.15,238 / 240,-.45,.90,-.0009,,
,,.0010,-2.60,6.10,240 / 242,-.50,.90,-.0009,,
,,.0010,-2.60,6.10,242 / 244,-.45,.95,-.0010,,
,,.0010,-2.60,6.10,244 / 246,-.45,.95,-.0010,,
,,.0010,-2.60,6.10,246 / 248,-.50,.95,-.0010,,
,,.0010,-2.60,6.10,248 / 250,-.30,1.00,-.0013,,
,,.0010,-2.60,6.10,250 / 252,-.50,.80,-.0008,,
,,.0011,-2.65,6.10,252 / 254,-.50,1.00,-.0010,,
,,.0011,-2.65,6.10,254 / 256,-.50,1.00,-.0010,,
,,.0010,-2.60,6.10,256 / 258,-.50,1.00,-.0010,,
,,.0011,-2.65,6.10,258 / 260,-.50,1.05,-.0011,,
,,.0011,-2.70,6.10,260 / 262,-.55,1.05,-.0010,,
,,.0011,-2.65,6.10,262 / 264,-.55,1.10,-.0011,,
,,.0011,-2.65,6.10,264 / 266,-.55,1.10,-.0011,,
,,.0012,-2.70,6.10,266 / 268,-.55,1.10,-.0011,,
,,.0012,-2.70,6.10,268 / 270,-.55,1.10,-.0011,,
,,.0012,-2.70,6.10,270 / 272,-.50,1.15,-.0012,,
,,.0012,-2.70,6.10,272 / 274,-.60,1.15,-.0011,,
,,.0012,-2.70,6.10,274 / 276,-.60,1.20,-.0012,,
,,.0012,-2.70,6.05,276 / 278,-.60,1.15,-.0011,,
,,.0012,-2.70,6.05,278 / 280,-.30,1.15,-.0015,,
,,.0012,-2.70,6.10,280 / 282,-.55,.95,-.0010,,
,,.0013,-2.75,6.05,282 / 284,-.60,1.20,-.0012,,
,,.0013,-2.75,6.10,284 / 286,-.60,1.20,-.0012,,
,,.0012,-2.75,6.10,286 / 288,-.55,1.25,-.0013,,
,,.0013,-2.75,6.05,288 / 290,-.60,1.25,-.0013,,
,,.0013,-2.75,6.05,290 / 292,-.60,1.25,-.0013,,
,,.0013,-2.75,6.05,292 / 294,-.60,1.25,-.0013,,
,,.0013,-2.75,6.05,294 / 296,-.60,1.30,-.0013,,
,,.0013,-2.75,6.05,296 / 298,-.60,1.30,-.0013,,
,,.0014,-2.80,6.05,298 / 300,-.60,1.30,-.0013,,
,,.0016,-2.80,5.75,300 / 302,-.60,1.35,-.0014,,
,,.0011,-2.50,6.05,302 / 304,-.65,1.35,-.0013,,
,,.0014,-2.80,6.05,304 / 306,-.65,1.40,-.0014,,
,,.0014,-2.80,6.05,306 / 308,-.70,1.45,-.0014,,
,,.0017,-2.85,5.70,308 / 310,-.70,1.50,-.0015,,
,,.0014,-2.45,5.70,310 / 312,-.75,1.45,-.0014,,
,,.0011,-2.45,6.00,312 / 314,-.70,1.50,-.0015,,
,,.0018,-2.85,5.65,314 / 316,-.75,1.50,-.0014,,
,,.0014,-2.50,5.70,316 / 318,-.75,1.55,-.0015,,
,,.0014,-2.50,5.70,318 / 320,-.75,1.55,-.0015,,
,,.0027,-.95,7.60,320 / 324,-.35,2.00,-.0030,,
,,.0030,-.90,7.25,324 / 328,-.35,2.10,-.0031,,
,,.0019,-2.55,5.25,328 / 330,-.85,1.60,-.0014,,
,,.0012,-2.20,5.70,330 / 332,-.75,1.60,-.0016,,
,,.0030,-.75,7.15,332 / 336,-.30,2.05,-.0031,,
,,.0036,-1.30,6.90,336 / 340,-.35,2.10,-.0032,,
,,.0032,-1.05,7.15,340 / 344,-.30,2.20,-.0033,,
,,.0033,-1.10,7.15,344 / 348,-.35,2.20,-.0033,,
,,.0014,-2.10,5.40,348 / 350,-.80,1.75,-.0017,,
,,.0017,-2.40,5.30,350 / 352,-.80,1.80,-.0017,,
,,.0032,-1.35,7.50,352 / 356,-.35,2.30,-.0034,,
,,.0030,-.60,7.10,356 / 360,-.35,2.35,-.0034,,
,,.0037,-.65,6.15,360 / 364,-.35,2.45,-.0035,,
,,.0042,-.80,5.50,364 / 368,-.40,2.45,-.0035,,
,,.0037,-.20,5.65,368 / 372,-.35,2.55,-.0036,,
,,.0028,-.25,7.25,372 / 376,-.40,2.55,-.0036,,
,,.0036,-1.40,7.20,376 / 380,-.40,2.60,-.0036,,
,,.0038,-1.55,7.05,380 / 384,-.40,2.70,-.0037,,
,,.0042,-1.15,5.90,384 / 388,-.40,2.75,-.0037,,
,,.0039,-.30,5.45,388 / 392,-.40,2.75,-.0038,,
,,.0032,-.25,6.95,392 / 396,-.40,2.80,-.0038,,
,,.0038,-1.40,6.90,396 / 400,-.35,2.80,-.0038,,
,,.0102,2.60,9.75,400 / 410,1.55,4.85,-.0098,,
,,.0098,3.60,9.75,410 / 420,1.55,5.00,-.0100,,
,,.0097,3.35,10.65,420 / 430,1.70,5.30,-.0102,,
,,.0102,2.20,10.50,430 / 440,1.70,5.55,-.0104,,
,,.0103,2.00,10.65,440 / 450,1.75,5.70,-.0106,,
,,.0109,1.55,8.85,450 / 460,1.90,5.95,-.0107,,
,,.0106,3.10,8.70,460 / 470,1.95,6.10,-.0109,,
,,.0107,2.95,8.65,470 / 480,2.05,6.35,-.0110,,
,,.0108,2.70,8.60,480 / 490,2.10,6.55,-.0111,,
,,.0109,2.50,8.50,490 / 500,2.20,6.75,-.0112,,
,,.0110,2.35,9.45,500 / 510,2.30,6.95,-.0113,,
,,.0110,1.10,8.15,510 / 520,2.35,7.05,-.0113,,
,,.0111,2.10,7.95,520 / 530,2.50,7.25,-.0114,,
,,.0112,2.05,8.30,530 / 540,2.60,7.45,-.0114,,
,,.0112,1.45,8.75,540 / 550,2.65,7.60,-.0114,,
,,.0109,.75,7.60,550 / 560,2.75,7.80,-.0114,,
,,.0114,1.65,8.55,560 / 570,2.85,8.00,-.0114,,
,,.0109,.45,7.75,570 / 580,2.90,8.10,-.0114,,
,,.0110,1.00,7.60,580 / 590,3.00,8.25,-.0114,,
,,.0110,.90,7.50,590 / 600,3.10,8.45,-.0113,,
,,.0109,.75,7.35,600 / 610,3.15,8.65,-.0113,,
,,.0109,.70,7.25,610 / 620,3.15,8.80,-.0112,,
,,.0108,.60,7.10,620 / 630,3.25,8.95,-.0112,,
,,.0107,.50,7.00,630 / 640,3.35,9.10,-.0111,,
,,.0103,.35,6.25,640 / 650,3.45,9.20,-.0110,,
,,.0113,1.50,6.80,650 / 660,3.50,9.35,-.0109,,
,,.0101,.20,6.05,660 / 670,3.50,9.55,-.0108,,
,,.0103,.10,6.50,670 / 680,3.60,9.65,-.0107,,
,,.0102,.05,6.40,680 / 690,3.75,9.75,-.0106,,
,,.0101,.05,6.25,690 / 700,3.80,9.85,-.0105,,
,,.0100,-.05,6.15,700 / 710,3.85,10.00,-.0103,,
,,.0099,-.15,6.05,710 / 720,3.85,10.10,-.0103,,
,,.0098,-.15,5.90,720 / 730,3.95,10.25,-.0101,,
,,.0096,-.25,5.75,730 / 740,4.00,10.30,-.0100,,
,,.0095,-.30,5.70,740 / 750,4.15,10.50,-.0097,,
,,.0092,-.40,5.55,750 / 760,4.10,10.55,-.0097,,
,,.0092,-.40,5.50,760 / 770,4.20,10.70,-.0095,,
,,.0090,-.50,5.40,770 / 780,4.25,10.75,-.0094,,
,,.0089,-.55,5.30,780 / 790,4.30,10.85,-.0093,,
,,.0088,-.55,5.20,790 / 800,4.35,10.95,-.0092,,
,,.0087,-.60,5.10,800 / 810,4.45,11.05,-.0089,,
,,.0084,-.70,5.00,810 / 820,4.50,11.00,-.0089,,
,,.0082,-.75,4.90,820 / 830,4.65,11.20,-.0085,,
,,.0081,-.75,4.80,830 / 840,4.60,11.30,-.0084,,
,,.0080,-.75,4.70,840 / 850,4.95,10.85,-.0087,,
,,.0078,-.80,4.55,850 / 860,5.20,11.10,-.0080,,
,,.0077,-.80,4.50,860 / 870,4.75,11.50,-.0080,,
,,.0076,-.85,4.45,870 / 880,4.80,11.30,-.0083,,
,,.0074,-.90,4.35,880 / 890,5.15,11.60,-.0074,,
,,.0072,-.95,4.25,890 / 900,4.95,11.65,-.0075,,
,,.0070,-.95,4.20,900 / 910,5.00,11.70,-.0074,,
,,.0069,-.95,4.10,910 / 920,5.00,11.80,-.0073,,
,,.0067,-1.00,4.00,920 / 930,5.05,11.85,-.0071,,
,,.0123,.80,4.45,930 / 950,13.70,21.35,-.0123,,
,,.0155,2.20,4.50,950 / 975,17.25,25.80,-.0166,,
,,.0148,2.00,4.25,975 / 1000,17.65,24.80,-.0177,,
,,.0146,1.40,4.75,1000 / 1025,19.15,25.10,-.0147,,
,,.0131,.40,4.85,1025 / 1050,19.30,26.65,-.0114,,
,,.0122,.25,4.55,1050 / 1075,18.25,26.85,-.0130,,
,,.0116,.20,4.30,1075 / 1100,18.40,26.90,-.0126,,
,,.0108,.05,4.05,1100 / 1125,18.70,27.10,-.0116,,
,,.0099,0,3.65,1125 / 1150,18.85,27.40,-.0106,,
,,.0099,.10,3.60,1150 / 1175,18.85,27.55,-.0102,,
,,.0087,-.15,3.20,1175 / 1200,19.00,27.65,-.0097,,
,,.0091,0,3.35,1200 / 1225,19.15,27.80,-.0091,,
,,.0079,-.40,3.15,1225 / 1250,19.25,27.80,-.0088,,
,,.0074,-.40,2.95,1250 / 1275,19.45,27.85,-.0082,,
,,.0072,-.40,2.85,1275 / 1300,19.55,27.95,-.0077,,
,,.0066,-.45,2.65,1300 / 1325,19.70,28.05,-.0072,,
,,.0064,-.40,2.55,1325 / 1350,19.75,28.10,-.0068,,
,,.0060,-.45,2.45,1350 / 1375,19.80,28.20,-.0065,,
,,.0056,-.55,2.35,1375 / 1400,19.90,28.25,-.0061,,
,,.0053,-.55,2.25,1400 / 1425,19.95,28.30,-.0058,,
,,.0050,-.55,2.15,1425 / 1450,20.00,28.40,-.0054,,
,,.0049,-.55,2.10,1450 / 1475,20.05,28.45,-.0051,,
,,.0046,-.60,2.05,1475 / 1500,20.10,28.45,-.0050,,
,,.0041,-.65,1.90,1500 / 1525,20.20,28.50,-.0045,,
,,.0042,-.55,1.85,1525 / 1550,20.20,28.75,-.0038,,
,,.0038,-.60,1.75,1550 / 1575,20.00,29.00,-.0036,,
,,.0036,-.60,1.70,1575 / 1600,19.85,29.05,-.0039,,
,,.0033,-.65,1.65,1600 / 1625,19.90,29.10,-.0036,,
,,.0033,-.65,1.65,1625 / 1650,19.95,29.10,-.0035,,
,,.0032,-.65,1.60,1650 / 1675,19.95,28.95,-.0039,,
,,.0029,-.65,1.50,1675 / 1700,20.15,29.20,-.0025,,
,,.0027,-.65,1.45,1700 / 1725,20.00,29.20,-.0030,,

16 SEP 22  (466)  100
,,Delta,Bid,Ask,Strike,Bid,Ask,Delta,,
,,-.0002,.85,9.40,5 / 10,.01,.10,-.0002,,
,,.0004,.55,9.10,10 / 15,-.04,.10,-.0001,,
,,.0001,.90,9.10,15 / 20,.01,.14,-.0002,,
,,-.0007,.95,9.50,20 / 25,-.18,.14,.00,,
,,.0007,.55,9.05,25 / 30,-.04,.27,-.0004,,
,,.0003,.85,9.00,30 / 35,-.33,.09,.0003,,
,,.0002,.85,9.05,35 / 40,-.10,.41,-.0005,,
,,-.0002,.80,9.35,40 / 45,-.09,.21,-.0003,,
,,.0004,.45,9.35,45 / 50,.01,.23,-.0004,,
,,.0011,.40,8.95,50 / 55,-.28,.15,.0001,,
,,.00,.80,9.30,55 / 60,-.12,.47,-.0006,,
,,.0025,14.90,23.75,60 / 80,.25,.75,-.0020,,
,,.0034,14.70,23.45,80 / 100,.58,.98,-.0031,,
,,.0037,14.70,23.45,100 / 120,.46,1.00,-.0032,,
,,.0048,14.30,23.20,120 / 140,.65,1.56,-.0044,,
,,.0027,4.85,13.75,140 / 150,.10,1.10,-.0025,,
,,.0030,4.75,13.65,150 / 160,.20,1.20,-.0028,,
,,.0066,13.75,22.70,160 / 180,1.10,2.15,-.0064,,
,,.0076,13.40,22.40,180 / 200,1.35,2.55,-.0074,,
,,.0016,-.95,8.05,200 / 204,-.20,1.10,-.0017,,
,,.0018,-1.00,8.00,204 / 208,-.20,1.10,-.0017,,
,,.0018,-1.00,8.00,208 / 212,-.20,1.10,-.0017,,
,,.0018,-1.00,8.00,212 / 216,-.20,1.15,-.0018,,
,,.0018,-1.00,8.00,216 / 220,-.20,1.05,-.0017,,
,,.0019,-1.05,7.95,220 / 224,-.05,1.20,-.0020,,
,,.0020,-1.10,7.95,224 / 228,-.20,1.25,-.0019,,
,,.0020,-1.10,7.95,228 / 232,-.20,1.30,-.0020,,
,,.0020,-1.10,7.90,232 / 236,-.20,1.35,-.0020,,
,,.0022,-1.10,7.75,236 / 240,-.25,1.40,-.0021,,
,,.0021,-1.00,7.80,240 / 244,-.25,1.45,-.0021,,
